timestamp,speaker,text
00:28:41,Cobel,"Why, thank you!
Mark: Yeah."
00:28:46,Cobel,"I’m experimenting with chamomile, so no hard feelings if you gag."
00:28:49,Mark,I’m sure I won’t.
00:28:54,Cobel,Still waiting for that third bulb to revive itself?
00:28:58,Mark,"Oh, yeah. Keep forgetting to change that."
00:29:01,Cobel,"My, you smell nice. Were you on a date?"
00:29:05,Mark,"Sort of. My sister set me up with, like, her doula, or midwife. Didn’t really feel like anything."
00:29:19,Mark,"Well, let’s see here. I’ll…"
00:29:32,Mark,Wow. This i… These are magic.
00:29:39,Cobel,"My late husband was a carpenter, and before he passed, he said he would start building us a house in the hereafter. And there would be a small guest apartment in the back, in case I found a new man before I got there."
00:29:58,Mark,That’s… so sweet.
00:30:02,Cobel,"Yes. He even drew blueprints, which I keep in my purse."
00:30:13,Cobel,"Well, come by the shop, okay? I’ll give you a mugwort bath bomb that’ll make you sleep like a rag doll."
00:30:19,Mark,"I’ll try to get down there. Good night, Mrs. Selvig."
00:31:19,Television,"The nerve, my new partner’s a woman."
00:31:22,Television,I just think you could’ve mentioned it sooner.
00:31:24,Television,You’d better be on the stakeout and not… out for a steak.
00:32:28,Milchick,"Seth Milchick, Lumon Industries."
00:32:30,Mark,"Mr. Milchick, it’s Mark Scout. I’m a severed worker. Employee number 4502."
00:32:36,Milchick,"Mr. Scout, what a pleasure. How can I help you?"
00:32:39,Mark,I actually woke up not feeling terribly well. I’m sorry I’m just now calling.
00:32:44,Milchick,"Oh, no. May I ask how serious it is?"
00:32:47,Mark,"Well, nothing bad, just very minor stomach event. Should be back tomorrow."
00:32:54,Milchick,"Well, I’m sorry. I know your Innie will be sad to have missed the day. You feel better. Okay, Mr. Scout?"
00:33:07,Irving,"Where’s Mark?
Dylan: Missed you too."
00:33:10,Irving,He should be coming down first now. You don’t think that…
00:33:13,Dylan,He’s probably sick. They wouldn’t bounce him and Petey the same week.
00:33:16,Irving,"I certainly hope not. Quarterly deadline’s coming up, and I’m not looking to be department chief."
00:33:21,Dylan,Wow. Lotta confidence for a man who once got disciplined for dozing.
00:33:27,Dylan,Sorry. That was…
00:33:32,Irving,I can’t help that I was hired older than you.
00:33:37,Helly,"It just never stops, huh?"
00:33:39,Dylan,Endless toil.
00:33:42,Helly,Where’s Mark?
00:33:43,Dylan,Sick or fired. Probably sick.
00:33:46,Helly,"They wouldn’t have fired him for my note thing, would they?"
00:33:48,Dylan,No. No way. He did his stint in the break room yesterday.
00:33:55,Milchick,He said he was ill.
00:33:56,Cobel,Did he sound ill?
00:33:58,Milchick,I don’t know. He said it was abdominal.
00:34:02,Graner,Funny timing.
00:34:44,Dylan,"The erasers are mostly decorative, since we don’t have pencils."
00:34:48,Dylan,"Finger trap is fun, as long as you know how to use it safely. But it’s really more about what they represent, how far you got in the file."
00:34:54,Helly,"But why don’t we always finish the files?
Dylan: ’Cause they only keep so long."
00:34:57,Dylan,"You know, we finish, on average, one in five files before they expire. Which is better than it used to be before Mark’s freshman fluke."
00:35:05,Helly,What’s a freshman fluke?
00:36:05,Irving,No!
00:36:07,Dylan,Irv?
