timestamp,speaker,text
00:29:35,Mark,Did your sheets smell like her for weeks afterwards?
00:29:42,Mark,"You know what? Honestly, if Ricken died and his body burned,"
00:29:46,Mark,I'd be sad for you.
00:29:46,Devon,Wow.
00:29:48,Mark,But I wouldn't be affected.
00:29:51,Mark,This is obscene.
00:29:52,Devon,I just want to be sure.
00:29:53,Mark,I am sure!
00:30:03,Mark,I'll talk to you later.
00:30:03,Devon,Mark.
00:30:06,Devon,Mark.
00:31:24,Irving,Okay.
00:31:25,Irving,You're not picking up. I get it.
00:31:28,Irving,I want you to know my innie got the message.
00:32:27,Mark,Mr. Milchick?
00:32:30,Milchick,Compliments of the company.
00:32:34,Milchick,We got off on the wrong foot last night.
00:32:37,Milchick,Okay to talk a minute?
00:32:41,Mark,Yeah. Come on in.
00:32:45,Milchick,Thank you.
00:32:53,Milchick,"So, Mr. Scout, I know you're still weighing whether to return to Lumon."
00:32:58,Mark,Yeah.
00:33:00,Milchick,I'd like to ask you a few questions that may inform your decision.
00:33:04,Milchick,Is that all right?
00:33:08,Mark,Okay.
00:33:08,Milchick,Terrific.
00:33:11,Milchick,"First, how happy are you with your current financial compensation?"
00:33:17,Milchick,"I ask because our endearment to you is such that a 20% bump is on the table,"
00:33:22,Milchick,should you return.
00:33:25,Mark,20%. Wow.
00:33:28,Milchick,"My second question is whether a full investigation into your innie's claims,"
00:33:33,Milchick,"and regular wellness checks from independent orgs,"
00:33:36,Milchick,would help you feel more excited to return?
00:33:39,Mark,"Well, I don't know. Is that what they're doing?"
00:33:42,Milchick,It's the first step of many.
00:33:48,Milchick,"My third question concerns your late wife, Gemma."
00:33:57,Mark,What about her?
00:33:59,Milchick,"In your intake interview,"
00:34:00,Milchick,you cited her death as a primary motivator for severing.
00:34:06,Milchick,Do you remember what you said?
00:34:09,Mark,No.
00:34:11,Milchick,"You said since she died, every day feels like a year."
00:34:17,Milchick,That you felt like you were choking on her ghost.
00:34:21,Milchick,"Do you still feel that way, Mr. Scout?"
00:34:33,Milchick,The Mark I've come to know at Lumon is happy.
00:34:37,Milchick,He cares for people and he's funny.
00:34:43,Milchick,He knows nothing of the pain I see in you right now.
00:34:51,Milchick,He's found love.
00:34:53,Mark,Love?
00:34:57,Mark,With who?
00:34:58,Milchick,The solace you have given him down there will make its way to you.
00:35:04,Milchick,It just takes time.
00:35:08,Milchick,"I hope you'll give us that time, Mr. Scout."
00:36:14,Helly,Are you satisfied with this?
00:36:17,Drummond,The sister seems more uppity than he is.
00:36:22,Natalie,"So, who are you bringing into MDR?"
00:36:24,Milchick,I've got a floater from overseas and a pair who were laid off from 5X.
00:36:29,Drummond,5X?
00:36:32,Drummond,Really?
00:36:35,Milchick,I had 48 hours to pull this together.
00:36:38,Milchick,Hopefully there will be some chemistry.
00:36:45,Helly,We don't need chemistry.
00:36:48,Helly,We need Mark S. back to work.
00:36:50,Judd,Go on ahead.
00:36:52,Helly,Long enough to complete Cold Harbor.
00:36:56,Judd,See you tonight.
00:36:56,Mark,All right.
00:37:03,Judd,"Good night, Mr. Scout."
00:37:03,Mark,"Good night, Judd."
00:37:06,Judd,"Good morning, Mr. Scout."
00:37:07,Mark,"Morning, Judd."
00:37:09,Judd,"Good night, Mr. Scout."
00:37:09,Mark,"Night, Judd."
00:37:14,Judd,"Good morning, Mr. Scout."
00:37:16,Mark,"Good morning, Judd."
00:37:42,Judd,Mr. Scout.
00:37:42,Mark,"Good night, Judd."
00:37:49,Mark,Hello? Is anyone there? Is the Board on?
00:37:51,Mark,It's Mark S. from Macrodata Refinement.
